Players;Values;POS;Team;ID;Num
Veljko Simic;1,2;Left Winger;Fk Vojvodina Novi Sad;190268;21
Lazar Tufegdzic;1,2;Midfield;Fk Spartak Subotica;257466;29
Marko Milovanovic;1,2;Centre-Forward;Fk Partizan Belgrad;845568;33
Stefan Kovac;1,2;Central Midfield;Fk Cukaricki;376127;77
Djordje Petrovic;1,2;Goalkeeper;Fk Cukaricki;465555;-
Nemanja Nikolic;1,2;Centre-Forward;Fk Spartak Subotica;260543;9
Cristiano Piccini;1,2;Centre-Back;Roter Stern Belgrad;163086;24
Miljan Vukadinovic;1,0;Left Winger;Fk Vojvodina Novi Sad;268411;90
Petar Stanic;1,0;Midfield;Roter Stern Belgrad;766306;21
Sekou Sanogo;1,0;Defensive Midfield;Roter Stern Belgrad;173656;35
Srdjan Mijailovic;1,0;Defensive Midfield;Fk Cukaricki;143558;22
Ljubomir Fejsa;1,0;Defensive Midfield;Fk Partizan Belgrad;46110;15
Nemanja Stevanovic;1,0;Goalkeeper;Fk Partizan Belgrad;181443;85
Slavoljub Srnic;1,0;Central Midfield;Roter Stern Belgrad;169212;55
Filippo Falco;1,0;Right Winger;Roter Stern Belgrad;70689;11
Stefan Mitrovic;0,8;Left Winger;Fk Radnicki Nis;726526;16
Danilo Pantic;0,8;Midfield;Fk Partizan Belgrad;222830;55
Andrija Radulovic;0,8;Right Winger;Roter Stern Belgrad;614194;49
Filip Holender;0,8;Left Winger;Fk Partizan Belgrad;257528;8
Ibrahima Ndiaye;0,8;Right Winger;Fk Cukaricki;176570;72
Djordje Gordic;0,8;Central Midfield;Fk Mladost Lucani;858324;30
Miladin Stevanovic;0,8;Right-Back;Fk Cukaricki;222838;6
Bojan Roganovic;0,8;Left-Back;Fk Cukaricki;502020;86
Nenad Krsticic;0,8;Central Midfield;Roter Stern Belgrad;56790;7
Lois Diony;0,8;Centre-Forward;Roter Stern Belgrad;126552;39
Aleksandar Lutovac;0,7;Right Winger;Fk Partizan Belgrad;257473;97
Milos Spasic;0,7;Left Winger;Fk Radnik Surdulica;455769;97
