Players;Values;POS;Team;ID;Num
Hajdin Salihu;0,1;Centre-Back;Nk Lokomotiva Zagreb;256942;6
Ikouwem Utin;0,1;Left-Back;Slaven Belupo Koprivnica;647947;3
Kemal Osmankovic;0,1;Centre-Back;Nk Lokomotiva Zagreb;293223;25
David Nwolokor;0,1;Goalkeeper;Hnk Rijeka;358195;-
Marko Milosevic;0,1;Centre-Back;Nk Lokomotiva Zagreb;580487;-
Mario Musa;0,1;Left-Back;Nk Lokomotiva Zagreb;86633;-
Lucas Moura;0,1;Centre-Forward;Nk Istra 1961;978551;11
Petar Turkovic;0,1;Left-Back;Nk Hrvatski Dragovoljac;426722;-
Art Smakaj;0,1;Defensive Midfield;Nk Lokomotiva Zagreb;943160;-
Ante Kulis;0,1;Centre-Forward;Nk Hrvatski Dragovoljac;697082;26
Marco Curic;0,1;Centre-Back;Hnk Gorica;580415;-
Goran Paracki;0,1;Defensive Midfield;Slaven Belupo Koprivnica;39965;15
Alexandre Klopp;0,1;Right-Back;Hnk Sibenik;837102;33
Antonio Siljan;0,1;Central Midfield;Nk Istra 1961;909611;-
Juan Camilo Mesa;0,1;Centre-Back;Hnk Sibenik;624919;2
Vedran Jugovic;0,1;Central Midfield;Nk Osijek;49929;7
Ivan Mocinic;0,1;Defensive Midfield;Hnk Sibenik;191819;-
Sandesh Jhingan;0,1;Centre-Back;Hnk Sibenik;284997;-
Ignacio Bailone;0,1;Centre-Forward;Hnk Sibenik;302136;-
Lovro Majkic;0,1;Goalkeeper;Nk Istra 1961;494847;21
Jose Lopez;0,1;Midfield;Hnk Sibenik;908989;23
Merveil Ndockyt;0,1;Left Winger;Nk Osijek;398886;8
Dino Skorup;0,1;Central Midfield;Hnk Sibenik;526565;-
Mario Maric;0,1;Goalkeeper;Nk Hrvatski Dragovoljac;566275;1
Ivijan Svrznjak;0,1;Midfield;Slaven Belupo Koprivnica;432763;23
Ivan Roca;0,1;Defensive Midfield;Nk Hrvatski Dragovoljac;454907;-
Ante Erceg;0,1;Centre-Forward;Nk Osijek;131303;9
Antonio Asanovic;0,1;Centre-Back;Hnk Sibenik;177331;29
Patrik Jug;0,1;Defensive Midfield;Hnk Gorica;917475;18
Cole Dasilva;0,1;Right-Back;Hnk Sibenik;346480;-
Stipe Bacelic-Grgic;0,1;Central Midfield;Hnk Sibenik;40632;14
Alexander Cvetkovic;0,1;Defensive Midfield;Hnk Sibenik;446116;-
Dino Klaric;0,075;Right Winger;Hnk Hajduk Split;921777;-
Josip Ivan Zorica;0,075;Left Winger;Hnk Gorica;720946;-
Filip Vuic;0,05;Attacking Midfield;Slaven Belupo Koprivnica;927730;-
Marko Basic;0,05;Defensive Midfield;Nk Hrvatski Dragovoljac;689169;5
Cristhian Mena;0,05;Defensive Midfield;Hnk Sibenik;859036;-
Roko Brajkovic;0,05;Centre-Forward;Hnk Hajduk Split;724273;-
Yordy Bedoya;0,05;Midfield;Hnk Sibenik;917422;-
Vinko Skrbin;0,05;Defensive Midfield;Hnk Gorica;945244;-
Gabriel Eskinja;0,05;Centre-Back;Slaven Belupo Koprivnica;794896;-
Tin Janusic;0,05;Centre-Forward;Hnk Gorica;666137;-
Ivan Covic;0,05;Goalkeeper;Slaven Belupo Koprivnica;76254;12
Antonio Frigan;0,05;Goalkeeper;Hnk Rijeka;840148;-
Andrej Prskalo;0,05;Goalkeeper;Hnk Rijeka;38204;32
Ivan Ganzulic;0,05;Centre-Back;Slaven Belupo Koprivnica;921540;-
Anes Muratovic;0,05;Centre-Back;Slaven Belupo Koprivnica;949908;-
Ante Bolanca;0,05;Left-Back;Hnk Sibenik;921537;-
Adam Benic;0,05;Right-Back;Hnk Sibenik;584680;-
Ivan Celikovic;0,05;Left-Back;Nk Lokomotiva Zagreb;47611;-
Doni Grdic;0,05;Centre-Back;Hnk Sibenik;706774;25
Ivan Bikic;0,05;Centre-Back;Hnk Sibenik;991109;-
Marko Benat;0,05;Goalkeeper;Hnk Sibenik;892648;-
Francesco Tahiraj;0,05;Right Winger;Nk Lokomotiva Zagreb;287354;-
Mate Peric;0,05;Goalkeeper;Nk Hrvatski Dragovoljac;954267;-
Luka Islic;0,05;Defensive Midfield;Nk Lokomotiva Zagreb;580489;-
Oliver Petrak;0,05;Defensive Midfield;Nk Lokomotiva Zagreb;46624;-
Vilibald Vuco;0,05;Centre-Back;Nk Hrvatski Dragovoljac;388135;-
David Condric;0,05;Midfield;Nk Lokomotiva Zagreb;945308;-
Nue Nreca;0,05;Left-Back;Nk Hrvatski Dragovoljac;918502;-
Matija Dvornekovic;0,05;Right Winger;Hnk Gorica;98122;10
Luka Dajcer;0,05;Centre-Back;Nk Lokomotiva Zagreb;809157;-
