Players;Values;POS;Team;ID;Num
Alfons Amade;0,5;Defensive Midfield;Kv Oostende;296340;23
Marko Kvasina;0,5;Centre-Forward;Kv Oostende;240778;-
Louis Bostyn;0,5;Goalkeeper;Sv Zulte Waregem;159382;25
Alessandro Russo;0,5;Goalkeeper;Vv St Truiden;481344;33
Musashi Suzuki;0,5;Centre-Forward;Beerschot V A ;188914;10
Mauricio Lemos;0,5;Centre-Back;Beerschot V A ;303140;44
Sami Lahssaini;0,5;Central Midfield;Rfc Seraing;535706;15
Scotty Sadzoute;0,5;Left-Back;Oud Heverlee Leuven;531338;-
Jens Cools;0,5;Defensive Midfield;Kas Eupen;142929;26
Christopher Operi;0,5;Left-Back;Kaa Gent;469976;3
Jerome Deom;0,5;Midfield;Kas Eupen;338636;14
Alexandro Calut;0,5;Left-Back;Standard Luttich;565428;31
Mehdi Carcela-Gonzalez;0,5;Left Winger;Standard Luttich;42714;10
Yonas Malede;0,5;Centre-Forward;Kaa Gent;211845;23
Andras Nemeth;0,5;Forward;Krc Genk;546415;35
Felipe Avenatti;0,5;Centre-Forward;Royale Union Saint Gilloise;216375;-
Daouda Peeters;0,5;Defensive Midfield;Standard Luttich;365451;15
Hamza Rafia;0,5;Midfield;Standard Luttich;418571;-
Joachim Van Damme;0,5;Defensive Midfield;Kv Mechelen;74544;-
Alessandro Albanese;0,45;Left Winger;Kv Oostende;407347;99
Molla Wague;0,45;Centre-Back;Rfc Seraing;129893;-
Serge-Philippe Raux Yao;0,45;Centre-Back;Cercle Brugge;683891;-
Antoine Colassin;0,45;Centre-Forward;Rsc Anderlecht;440953;53
Gustav Engvall;0,45;Centre-Forward;Kv Mechelen;248024;20
Rafael Romo;0,45;Goalkeeper;Oud Heverlee Leuven;101031;-
Laurent Henkinet;0,45;Goalkeeper;Standard Luttich;157125;30
Indy Boonen;0,45;Midfield;Kv Oostende;338817;11
Jonathan Heris;0,45;Centre-Back;Kas Eupen;101531;28
Marius;0,45;Centre-Forward;Rfc Seraing;598399;7
Damjan Pavlovic;0,45;Defensive Midfield;Standard Luttich;409511;4
Thibault De Smet;0,45;Left-Back;Beerschot V A ;340177;29
Dante Rigo;0,45;Defensive Midfield;Beerschot V A ;314974;35
Dario Van den Buijs;0,45;Centre-Back;Beerschot V A ;235274;-
