Players;Values;POS;Team;ID;Num
Ogulcan Caglayan;0,625;Centre-Forward;Galatasaray Istanbul;248219;-
Veysel Sari;0,6;Centre-Back;Antalyaspor;88374;89
Oussama Tannane;0,6;Midfield;Goztepe;235540;34
Birkir Bjarnason;0,6;Midfield;Adana Demirspor;34453;67
Mohammad Naderi;0,6;Left-Back;Altay Sk;450108;2
Ertugrul Ersoy;0,6;Centre-Back;Gaziantep Fk;251079;15
Muhammed Sengezer;0,6;Goalkeeper;Istanbul Basaksehir Fk;330871;16
Francis Ezeh;0,6;Left Winger;Adana Demirspor;709830;-
Luiz Adriano;0,6;Centre-Forward;Antalyaspor;48974;70
Huseyin Turkmen;0,6;Centre-Back;Trabzonspor;395862;4
Lebogang Phiri;0,6;Central Midfield;Caykur Rizespor;253316;21
Lourency;0,6;Right Winger;Goztepe;432960;-
Anders Trondsen;0,575;Central Midfield;Trabzonspor;228042;15
Strahil Popov;0,575;Right-Back;Hatayspor;87299;-
Murat Paluli;0,575;Right-Back;Goztepe;288858;77
Kerim Alici;0,55;Right-Back;Goztepe;341646;2
Ahmed Ildiz;0,55;Central Midfield;Alanyaspor;226169;-
Bryan Dabo;0,55;Central Midfield;Caykur Rizespor;149446;14
Metehan Mimaroglu;0,525;Left Winger;Adana Demirspor;294100;17
Gaston Campi;0,5;Centre-Back;Yeni Malatyaspor;292174;4
Younousse Sankhare;0,5;Midfield;Giresunspor;55409;-
Emir Dilaver;0,5;Centre-Back;Caykur Rizespor;80161;-
Efe Tatli;0,5;Central Midfield;Fatih Karagumruk;696876;-
Kerem Kalafat;0,5;Right-Back;Besiktas Istanbul;477929;37
Max Meyer;0,5;Central Midfield;Fenerbahce Istanbul;146164;-
Jorge Felix;0,5;Midfield;Sivasspor;251930;11
Samed Onur;0,5;Midfield;Fatih Karagumruk;538864;22
Aminu Umar;0,5;Left Winger;Caykur Rizespor;262688;50
Stevie Mallan;0,5;Central Midfield;Yeni Malatyaspor;331089;14
Yannick Bolasie;0,5;Left Winger;Caykur Rizespor;75471;53
Ibrahim Pehlivan;0,5;Left-Back;Gaziantep Fk;291760;11
Adnan Ugur;0,5;Central Midfield;Fatih Karagumruk;409515;77
Damjan Djokovic;0,5;Central Midfield;Adana Demirspor;143039;80
Eren Albayrak;0,5;Left-Back;Antalyaspor;59931;-
Dimitrios Kolovetsios;0,475;Centre-Back;Kayserispor;112648;4
Sedat Sahinturk;0,475;Left Winger;Adana Demirspor;388210;-
Kenan Piric;0,475;Goalkeeper;Goztepe;231712;12
Mahmut Tekdemir;0,475;Defensive Midfield;Istanbul Basaksehir Fk;54177;21
Volkan Babacan;0,45;Goalkeeper;Istanbul Basaksehir Fk;52261;1
Fedor Kudryashov;0,45;Centre-Back;Antalyaspor;48634;13
Fabricio Baiano;0,45;Defensive Midfield;Caykur Rizespor;282513;-
Jeffrey Bruma;0,45;Centre-Back;Kasimpasa;88721;5
Ruud Boffin;0,45;Goalkeeper;Antalyaspor;31336;25
Walter Bwalya;0,45;Centre-Forward;Yeni Malatyaspor;639281;-
Anthony Uzodimma;0,45;Defensive Midfield;Kayserispor;699005;-
Gokhan Sazdagi;0,45;Left Winger;Kayserispor;257785;11
Kerem Sen;0,45;Central Midfield;Trabzonspor;700010;67
Hasan Ali Kaldirim;0,425;Left-Back;Istanbul Basaksehir Fk;55605;3
Oguz Ceylan;0,425;Right-Back;Gaziantep Fk;139316;-
Silviu Lung Jr.;0,4;Goalkeeper;Kayserispor;73731;33
